396A, On Number of Decompositions into Multipliers, combinatorics math number theory, , , x1183, 
394E, Lightbulb for Minister, geometry, , , x99, 
394D, Physical Education and Buns, brute force implementation math, , , x237, 
394C, Dominoes, constructive algorithms greedy, , , x462, 
394B, Very Beautiful Number, math, , , x510, 
394A, Counting Sticks, brute force implementation, , , x2452, 
393B, Three matrices, , , , x1333, 
393A, Nineteen, , , , x5150, 
392E, Deleting Substrings, , , , x140, 
392D, Three Arrays, data structures, , , x174, 
392C, Yet Another Number Sequence, combinatorics math matrices, , , x372, 
392B, Tower of Hanoi, dp, , , x731, 
392A, Blocked Points, math, , , x825, 
391F3, Stock Trading, , , , x57, 
391F2, Stock Trading, greedy, , , x60, 
391F1, Stock Trading, dp, , , x113, 
391E2, Three Trees, , , , x110, 
391E1, Three Trees, , , , x91, 
391D2, Supercollider, data structures, , , x153, 
391D1, Supercollider, brute force, , , x184, 
391C3, The Tournament, , , , x127, 
391C2, The Tournament, greedy, , , x112, 
391C1, The Tournament, brute force, , , x166, 
391B, Word Folding, brute force, , , x307, 
391A, Genetic Engineering, implementation two pointers, , , x1136, 
390E, Inna and Large Sweet Matrix, , , , x220, 
390D, Inna and Sweet Matrix, constructive algorithms, , , x417, 
390C, Inna and Candy Boxes, data structures, , , x571, 
390B, Inna Dima and Song, implementation, , , x1104, 
390A, Inna and Alarm Clock, implementation, , , x2835, 
389B, Fox and Cross, greedy implementation, , 1100, x5427, 
389A, Fox and Number Game, greedy math, , 1000, x9731, 
388E, Fox and Meteor Shower, geometry, , 3100, x89, 
388D, Fox and Perfect Sets, math, , 2700, x297, 
388C, Fox and Card Game, games greedy sortings, , 2000, x2215, 
388B, Fox and Minimal path, bitmasks constructive algorithms graphs implementation math, , 1900, x1913, 
388A, Fox and Box Accumulation, greedy sortings, , 1400, x8542, 
387E, George and Cards, binary search data structures, , 2200, x660, 
387D, George and Interesting Graph, graph matchings, , 2200, x585, 
387C, George and Number, greedy implementation, , 1700, x1941, 
387B, George and Round, brute force greedy two pointers, , 1200, x8659, 
387A, George and Sleep, implementation, , 900, x7142, 
386D, Game with Points, dp graphs implementation shortest paths, , 2100, x288, 
386C, Diverse Substrings, dp strings two pointers, , 2000, x409, 
386B, Fly freebies fly!, binary search brute force implementation, , 1400, x1441, 
386A, Second-Price Auction, implementation, , 800, x2961, 
385E, Bear in the Field, math matrices, , 2300, x451, 
385D, Bear and Floodlight, bitmasks dp geometry, , 2200, x559, 
385C, Bear and Prime Numbers, binary search brute force data structures dp implementation math number theory, , 1700, x6774, 
385B, Bear and Strings, brute force greedy implementation math strings, , 1200, x6648, 
385A, Bear and Raspberry, brute force greedy implementation, , 1000, x11565, 
384B, Multitasking, greedy implementation sortings two pointers, , 1500, x2873, 
384A, Coder, implementation, , 800, x12243, 
383E, Vowels, combinatorics divide and conquer dp, , 2700, x1147, 
383D, Antimatter, dp, , 2300, x2107, 
383C, Propagating tree, data structures dfs and similar trees, , 2000, x3882, 
383B, Volcanoes, binary search implementation sortings two pointers, , 2500, x521, 
383A, Milking cows, data structures greedy, , 1600, x4405, 
382E, Ksenia and Combinatorics, combinatorics dp, , 2600, x260, 
382D, Ksenia and Pawns, dfs and similar graphs implementation trees, , 2200, x561, 
382C, Arithmetic Progression, implementation sortings, , 1700, x5999, 
382B, Number Busters, binary search math, , 2000, x1218, 
382A, Ksenia and Pan Scales, greedy implementation, , 1100, x6999, 
381B, Sereja and Stairs, greedy implementation sortings, , 1100, x5076, 
381A, Sereja and Dima, greedy implementation two pointers, , 800, x23816, 
380E, Sereja and Dividing, data structures, , 2600, x212, 
380D, Sereja and Cinema, combinatorics math, , 2500, x353, 
380C, Sereja and Brackets, data structures schedules, , 2000, x7458, 
380B, Sereja and Tree, graphs implementation, , 2400, x457, 
380A, Sereja and Prefixes, binary search brute force, , 1600, x2277, 
379G, New Year Cactus, dp, , 3100, x85, 
379F, New Year Tree, data structures divide and conquer trees, , 2400, x1354, 
379E, New Year Tree Decorations, geometry schedules sortings, , 2500, x283, 
379D, New Year Letter, bitmasks brute force dp, , 2000, x1260, 
379C, New Year Ratings Change, greedy sortings, , 1400, x5597, 
379B, New Year Present, constructive algorithms implementation, , 1200, x6050, 
379A, New Year Candles, implementation, , 1000, x26975, 
378B, Semifinals, implementation sortings, , 1300, x3840, 
378A, Playing with Dice, brute force, , 800, x15179, 
377E, Cookie Clicker, dp geometry, , 2800, x242, 
377D, Developing Game, data structures, , 2400, x723, 
377C, Captains Mode, bitmasks dp games, , 2200, x892, 
377B, Preparing for the Contest, binary search data structures greedy sortings, , 1900, x1667, 
377A, Maze, dfs and similar, , 1600, x12814, 
376B, I.O.U., implementation, , 1300, x4150, 
376A, Lever, implementation math, , 900, x6509, 
375E, Red and Black Tree, dp implementation math, , 3000, x269, 
375D, Tree and Queries, data structures dfs and similar trees, , 2400, x3263, 
375C, Circling Round Treasures, bitmasks shortest paths, , 2600, x349, 
375B, Maximum Submatrix 2, data structures dp implementation sortings, , 1600, x4061, 
375A, Divisible by Seven, math number theory, , 1600, x3521, 
374E, Inna and Babies, binary search data structures dsu geometry implementation, , 2600, x152, 
374D, Inna and Sequence, binary search data structures dp trees, , 2000, x671, 
374C, Inna and Dima, dfs and similar dp graphs implementation, , 1900, x2069, 
374B, Inna and Nine, combinatorics greedy, , 1500, x2607, 
374A, Inna and Pink Pony, greedy implementation, , 2000, x2365, 
373B, Making Sequences is Fun, binary search implementation math, , 1600, x2091, 
373A, Collecting Beats is Fun, implementation, , 900, x7478, 
372E, Drawing Circles is Fun, combinatorics geometry, , 3000, x132, 
372D, Choosing Subtree is Fun, binary search data structures dfs and similar trees two pointers, , 2600, x575, 
372C, Watching Fireworks is Fun, data structures dp math, , 2100, x1808, 
372B, Counting Rectangles is Fun, brute force divide and conquer dp, , 1900, x1974, 
372A, Counting Kangaroos is Fun, binary search greedy sortings two pointers, , 1600, x7714, 
371E, Subway Innovation, greedy math two pointers, , 2000, x908, 
371D, Vessels, data structures dsu implementation trees, , 1800, x3602, 
371C, Hamburgers, binary search brute force, , 1600, x10227, 
371B, Fox Dividing Cheese, math number theory, , 1300, x6944, 
371A, K-Periodic Array, greedy implementation math, , 1000, x4428, 
370E, Summer Reading, dp greedy, , 2500, x178, 
370D, Broken Monitor, brute force constructive algorithms greedy implementation, , 2100, x506, 
370C, Mittens, constructive algorithms greedy sortings, , 1800, x1308, 
370B, Berland Bingo, implementation, , 1300, x2222, 
370A, Rook Bishop and King, graphs math shortest paths, , 1100, x5895, 
369E, Valera and Queries, binary search data structures, , 2200, x1317, 
369D, Valera and Fools, dfs and similar dp graphs shortest paths, , 2200, x880, 
369C, Valera and Elections, dfs and similar graphs trees, , 1600, x6515, 
369B, Valera and Contest, constructive algorithms implementation math, , 1400, x4726, 
369A, Valera and Plates, greedy implementation, , 900, x8207, 
368B, Sereja and Suffixes, data structures dp, , 1100, x22092, 
368A, Sereja and Coat Rack, implementation, , 1000, x5956, 
367E, Sereja and Intervals, combinatorics dp, , 2700, x659, 
367D, Sereja and Sets, bitmasks dfs and similar, , 2400, x523, 
367C, Sereja and the Arrangement of Numbers, graphs greedy sortings, , 2000, x1467, 
367B, Sereja ans Anagrams, binary search data structures, , 1900, x2073, 
367A, Sereja and Algorithm, data structures implementation, , 1500, x3819, 
366E, Dima and Magic Guitar, brute force implementation math, , 2200, x626, 
366D, Dima and Trap Graph, binary search data structures dfs and similar dsu shortest paths two pointers, , 2000, x973, 
366C, Dima and Salad, dp, , 1900, x2984, 
366B, Dima and To-do List, brute force implementation, , 1200, x5009, 
366A, Dima and Guards, implementation, , 1100, x3786, 
365B, The Fibonacci Segment, implementation, , 1100, x9161, 
365A, Good Number, implementation, , 1100, x8307, 
364E, Empty Rectangles, divide and conquer two pointers, , 3000, x224, 
364D, Ghd, brute force math probabilities, , 2900, x964, 
364C, Beautiful Set, brute force number theory, , 2300, x497, 
364B, Free Market, dp greedy, , 2200, x945, 
364A, Matrix, combinatorics data structures implementation, , 1600, x3848, 
363E, Two Circles, brute force data structures implementation, , 2500, x153, 
363D, Renting Bikes, binary search greedy, , 1800, x2641, 
363C, Fixing Typos, greedy implementation, , 1400, x9197, 
363B, Fence, brute force dp, , 1100, x22918, 
363A, Soroban, implementation, , 800, x7068, 
362E, Petya and Pipes, flows graphs shortest paths, , 2300, x535, 
362D, Fools and Foolproof Roads, data structures dfs and similar dsu graphs greedy, , 2100, x721, 
362C, Insertion Sort, data structures dp implementation math, , 1900, x1111, 
362B, Petya and Staircases, implementation sortings, , 1100, x8829, 
362A, Two Semiknights Meet, greedy math, , 1500, x2403, 
361B, Levko and Permutation, constructive algorithms math number theory, , 1200, x5453, 
361A, Levko and Table, constructive algorithms implementation, , 800, x10514, 
360E, Levko and Game, graphs greedy shortest paths, , 2800, x355, 
360D, Levko and Sets, number theory, , 2600, x286, 
360C, Levko and Strings, combinatorics dp, , 2500, x717, 
360B, Levko and Array, binary search dp, , 2000, x2020, 
360A, Levko and Array Recovery, greedy implementation, , 1700, x1855, 
359E, Neatness, constructive algorithms dfs and similar, , 2400, x377, 
359D, Pair of Numbers, binary search brute force data structures math two pointers, , 2000, x3346, 
359C, Prime Number, math number theory, , 1900, x2279, 
359B, Permutation, constructive algorithms dp math, , 1400, x5118, 
359A, Table, constructive algorithms greedy implementation, , 1000, x6099, 
358E, Dima and Kicks, brute force dsu graphs implementation, , 2300, x330, 
358D, Dima and Hares, dp greedy, , 1800, x2822, 
358C, Dima and Containers, constructive algorithms greedy implementation, , 2000, x1499, 
358B, Dima and Text Messages, brute force strings, , 1500, x3243, 
358A, Dima and Continuous Line, brute force implementation, , 1400, x5834, 
357B, Flag Day, constructive algorithms implementation, , 1400, x5630, 
357A, Group of Students, brute force greedy implementation, , 1000, x5268, 
356E, Xenia and String Problem, dp hashing implementation string suffix structures strings, , 3000, x210, 
356D, Bags and Coins, bitmasks constructive algorithms dp greedy, , 2700, x594, 
356C, Compartments, combinatorics constructive algorithms greedy implementation, , 2100, x1067, 
356B, Xenia and Hamming, implementation math, , 1900, x1621, 
356A, Knight Tournament, data structures dsu, , 1500, x7876, 
355B, Vasya and Public Transport, greedy implementation, , 1100, x3689, 
355A, Vasya and Digital Root, constructive algorithms implementation, , 1100, x6755, 
354E, Lucky Number Representation, constructive algorithms dfs and similar dp, , 2200, x742, 
354D, Transferring Pyramid, dp, , 2900, x218, 
354C, Vasya and Beautiful Arrays, brute force dp number theory, , 2100, x2174, 
354B, Game with Strings, bitmasks dp games, , 2400, x360, 
354A, Vasya and Robot, brute force greedy math, , 1500, x4349, 
353E, Antichain, dp graph matchings greedy, , 2200, x481, 
353D, Queue, constructive algorithms dp, , 2000, x1928, 
353C, Find Maximum, implementation math number theory, , 1600, x3675, 
353B, Two Heaps, combinatorics constructive algorithms greedy implementation math sortings, , 1900, x1956, 
353A, Domino, implementation math, , 1200, x11201, 
352B, Jeff and Periods, implementation sortings, , 1300, x8976, 
352A, Jeff and Digits, brute force implementation math, , 1000, x13885, 
351E, Jeff and Permutation, greedy, , 2200, x1135, 
351D, Jeff and Removing Periods, data structures, , 2700, x627, 
351C, Jeff and Brackets, dp matrices, , 2500, x427, 
351B, Jeff and Furik, combinatorics dp probabilities, , 1900, x1814, 
351A, Jeff and Rounding, dp greedy implementation math, , 1800, x2326, 
350E, Wrong Floyd, brute force constructive algorithms dfs and similar graphs, , 2200, x626, 
350D, Looking for Owls, binary search data structures geometry hashing sortings, , 2400, x188, 
350C, Bombs, greedy implementation sortings, , 1600, x5120, 
350B, Resort, graphs, , 1500, x2625, 
350A, TL, brute force greedy implementation, , 1200, x10123, 
349B, Color the Fence, data structures dp greedy implementation, , 1700, x9316, 
349A, Cinema Line, greedy implementation, , 1100, x17389, 
348E, Pilgrims, dfs and similar dp trees, , 2800, x283, 
348D, Turtles, dp matrices, , 2500, x711, 
348C, Subset Sums, brute force data structures, , 2500, x1224, 
348B, Apple Tree, dfs and similar number theory trees, , 2100, x1629, 
348A, Mafia, binary search math sortings, , 1600, x8767, 
347B, Fixed Points, brute force implementation math, , 1100, x6949, 
347A, Difference Row, constructive algorithms implementation sortings, , 1300, x6188, 
346E, Doodle Jump, math number theory, , 3000, x156, 
346D, Robot Control, dp graphs shortest paths, , 2600, x481, 
346C, Number Transformation II, greedy math, , 2200, x1218, 
346B, Lucky Common Subsequence, dp strings, , 2000, x2340, 
346A, Alice and Bob, games math number theory, , 1600, x6347, 
345G, Suffix Subgroup, *special problem strings, , 2200, x39, 
345F, Superstitions Inspection, *special problem, , 2700, x35, 
345E, Black Cat Rush, *special problem, , 2700, x34, 
345D, Chain Letter, *special problem dfs and similar graphs, , 2200, x69, 
345C, Counting Fridays, *special problem, , 2000, x111, 
345B, Triskaidekaphobia, *special problem, , 2100, x113, 
345A, Expecting Trouble, *special problem probabilities, , 1500, x378, 
344B, Simple Molecules, brute force graphs math, , 1200, x6588, 
344A, Magnets, implementation, , 800, x48368, 
343E, Pumping Stations, brute force dfs and similar divide and conquer flows graphs greedy trees, , 2900, x341, 
